timestamp,atm_id,hostname,os_version,cpu_usage_percent,memory_used_mb,memory_total_mb,memory_usage_percent,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_free_gb,network_bytes_sent_per_sec,network_bytes_recv_per_sec,network_errors,process_count,system_uptime_seconds,event_log_errors_last_min,_anomaly
2026-03-25T02:54:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,39.4,522,4096,12.74,553.08,2212.97,37.4,324.36,8866.74,0,112,53214,0,
2026-03-25T02:54:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,21.18,1241,4096,30.3,4267.51,3319.38,35.86,5848.14,4783.19,0,102,49701,0,
2026-03-25T02:54:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,10.71,1373,4096,33.52,4797.8,4313.16,57.56,8462.99,3030.69,0,85,5529,0,
2026-03-25T02:54:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,23.83,917,4096,22.39,1461.28,4637.9,78.13,7011.16,4670.27,0,98,9503,0,
2026-03-25T02:55:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,17.15,1136,4096,27.73,190.23,3668.63,185.02,3529.97,6787.31,0,80,29487,0,
2026-03-25T02:55:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,21.68,726,4096,17.72,4283.43,1621.36,103.08,6551.72,1306.56,0,119,50960,0,
2026-03-25T02:55:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,22.06,1169,4096,28.54,1759.37,244.27,126.05,4252.71,60.55,0,91,82885,0,
2026-03-25T02:55:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,17.74,630,4096,15.38,4919.79,4181.35,44.0,2779.13,6844.84,0,100,72558,0,
2026-03-25T02:56:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,36.38,773,4096,18.87,2268.57,3442.86,31.42,9884.84,9743.91,0,101,12177,0,
2026-03-25T02:56:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,5.65,1235,4096,30.15,3809.25,886.62,70.18,8516.22,6728.4,0,93,80392,0,
2026-03-25T02:56:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,29.8,1435,4096,35.03,2830.2,807.82,167.41,3783.18,3392.81,0,111,29436,0,
2026-03-25T02:56:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,38.93,868,4096,21.19,2750.95,3155.17,155.49,2869.08,7291.51,0,101,45209,0,
2026-03-25T02:57:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,30.87,677,4096,16.53,1766.78,4784.88,112.14,3636.29,4398.98,0,119,80810,0,
2026-03-25T02:57:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,21.15,990,4096,24.17,3995.74,1123.68,197.76,942.77,8145.02,0,88,45154,0,
2026-03-25T02:57:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,28.92,509,4096,12.43,1014.79,1307.62,198.29,4461.13,1084.96,0,83,18733,0,
2026-03-25T02:57:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,28.8,1388,4096,33.89,2009.77,3993.15,43.11,3419.02,6225.7,0,101,62812,0,
2026-03-25T02:58:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,28.75,1432,4096,34.96,4962.13,2962.33,105.81,7192.74,655.08,0,90,8869,0,
2026-03-25T02:58:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,6.69,735,4096,17.94,2005.97,4706.9,164.64,7598.15,6124.99,0,117,79040,0,
2026-03-25T02:58:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,25.69,438,4096,10.69,2169.02,1095.86,23.17,4354.56,1284.66,0,83,56624,0,
2026-03-25T02:58:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,28.26,758,4096,18.51,3856.05,4794.31,91.99,8246.94,9529.15,0,88,46753,0,
2026-03-25T02:59:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,7.73,518,4096,12.65,4732.93,1597.73,68.23,6790.04,3767.49,0,80,82528,0,
2026-03-25T02:59:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,31.29,1415,4096,34.55,468.4,1392.91,101.07,2978.53,5533.71,0,99,44764,0,
2026-03-25T02:59:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,25.17,1090,4096,26.61,1471.33,2580.52,48.4,4583.59,7216.03,0,116,48574,0,
2026-03-25T02:59:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,6.94,1463,4096,35.72,2390.34,79.51,17.18,8886.88,4112.76,0,104,70642,0,
2026-03-25T03:00:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,22.81,982,4096,23.97,1388.11,4353.58,88.16,4797.04,8260.13,0,80,40576,0,
2026-03-25T03:00:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,8.24,412,4096,10.06,3522.56,1605.08,72.84,2652.41,8656.2,0,95,40496,0,
2026-03-25T03:00:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,33.76,1013,4096,24.73,3463.63,4447.12,34.23,2208.29,6277.49,0,112,7372,0,
2026-03-25T03:00:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,18.5,1189,4096,29.03,2576.67,3967.79,63.52,3782.67,976.21,0,100,56237,0,
2026-03-25T03:01:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,36.92,1312,4096,32.03,2065.54,2690.54,119.88,5667.94,8595.62,0,99,86088,0,
2026-03-25T03:01:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,26.08,1051,4096,25.66,929.76,840.8,21.78,9024.57,6227.92,0,113,76426,0,
2026-03-25T03:01:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,21.29,883,4096,21.56,4316.91,4732.2,100.46,6759.01,8847.57,0,87,84331,0,
2026-03-25T03:01:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,15.91,1262,4096,30.81,2794.1,3348.46,94.66,4206.13,2243.72,0,99,76893,0,
2026-03-25T03:02:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,22.18,1415,4096,34.55,1897.89,1220.43,172.44,4661.83,1066.84,0,80,35962,0,
2026-03-25T03:02:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,33.13,835,4096,20.39,1140.52,1922.18,25.43,1634.2,1618.81,0,103,53564,0,
2026-03-25T03:02:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,19.8,676,4096,16.5,803.88,4265.53,100.3,7207.3,924.63,0,103,10776,0,
2026-03-25T03:02:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,16.34,500,4096,12.21,1831.32,995.26,158.82,7263.43,5899.26,0,87,84849,0,
2026-03-25T03:03:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,17.62,443,4096,10.82,3585.9,4404.13,132.01,8804.37,9590.68,0,114,49323,0,
2026-03-25T03:03:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,30.4,953,4096,23.27,337.11,4972.08,75.01,3026.16,3065.61,0,97,73044,0,
2026-03-25T03:03:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,26.66,1284,4096,31.35,3572.66,4396.69,10.68,8924.6,4386.03,0,98,72703,0,
2026-03-25T03:03:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,30.32,426,4096,10.4,1974.91,3686.11,46.06,2040.66,8038.78,0,110,55509,0,
2026-03-25T03:04:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,5.35,1281,4096,31.27,3304.66,213.92,100.81,7567.12,4888.86,0,84,22092,0,
2026-03-25T03:04:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,5.15,703,4096,17.16,2070.06,3545.97,15.21,7828.4,995.79,0,96,4216,0,
2026-03-25T03:04:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,24.45,575,4096,14.04,1839.79,324.81,121.37,1101.84,3543.5,0,106,8288,0,
2026-03-25T03:04:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,36.95,1082,4096,26.42,1648.02,63.26,53.96,3403.88,7948.11,0,105,5210,0,
2026-03-25T03:05:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,16.83,1446,4096,35.3,1569.56,3702.44,30.73,9038.24,1003.38,0,87,45822,0,
2026-03-25T03:05:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,16.88,1172,4096,28.61,4706.27,2634.47,198.54,4013.54,1714.3,0,100,17666,0,
2026-03-25T03:05:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,21.55,539,4096,13.16,4498.66,2070.78,11.08,3716.05,9058.39,0,95,68429,0,
2026-03-25T03:05:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,32.58,1159,4096,28.3,4404.78,3051.42,13.63,8842.14,8904.31,0,108,19769,0,
2026-03-25T03:06:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,30.98,1174,4096,28.66,4913.06,4082.17,70.23,6417.04,7020.48,0,90,68293,0,
2026-03-25T03:06:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,35.59,1454,4096,35.5,3554.65,2402.43,132.96,3964.12,5238.1,0,117,53023,0,
2026-03-25T03:06:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,35.43,1456,4096,35.55,3873.64,1400.81,132.09,7647.82,6918.04,0,116,28477,0,
2026-03-25T03:06:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,21.25,1398,4096,34.13,4244.23,4327.66,53.44,9433.65,58.68,0,103,45214,0,
2026-03-25T03:07:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,35.6,1173,4096,28.64,3268.77,128.84,115.92,6959.01,8860.15,0,111,11820,0,
2026-03-25T03:07:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,23.01,904,4096,22.07,223.22,3924.51,120.46,3701.52,6684.29,0,115,21079,0,
2026-03-25T03:07:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,20.44,508,4096,12.4,1098.67,905.71,39.96,6755.85,4524.25,0,106,75476,0,
2026-03-25T03:07:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,27.33,1121,4096,27.37,4194.09,2555.41,105.35,3759.21,9240.57,0,87,68868,0,
2026-03-25T03:08:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,6.57,1360,4096,33.2,405.78,2763.04,127.74,8440.17,8633.68,0,90,39650,0,
2026-03-25T03:08:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,35.23,1065,4096,26.0,1678.31,4064.72,80.15,3817.44,8783.13,0,108,54766,0,
2026-03-25T03:08:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,37.86,608,4096,14.84,1298.46,322.92,26.17,8435.45,7391.47,0,85,16396,0,
2026-03-25T03:08:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,29.56,496,4096,12.11,2973.49,1863.4,94.18,1223.24,1000.56,0,95,78096,0,
2026-03-25T03:09:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,35.91,1069,4096,26.1,3984.81,2887.92,190.67,6576.14,772.13,0,105,75614,0,
2026-03-25T03:09:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,10.01,870,4096,21.24,1885.68,131.14,166.57,3508.92,8129.92,0,99,11010,0,
2026-03-25T03:09:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,27.13,673,4096,16.43,864.14,4634.5,143.12,3849.61,4517.02,0,112,34112,0,
2026-03-25T03:09:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,13.95,433,4096,10.57,2989.86,1534.36,68.33,2296.63,8234.29,0,111,25862,0,
2026-03-25T03:10:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,35.49,979,4096,23.9,2031.69,952.74,124.34,8502.02,1824.08,0,112,31663,0,
2026-03-25T03:10:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,31.3,490,4096,11.96,3602.59,1232.24,66.36,722.59,4377.09,0,80,18053,0,
2026-03-25T03:10:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,32.44,1350,4096,32.96,1661.25,2309.05,139.99,6941.47,5368.28,0,84,75343,0,
2026-03-25T03:10:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,39.0,708,4096,17.29,586.63,1141.12,174.78,4665.06,1597.24,0,81,8704,0,
2026-03-25T03:11:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,16.28,1496,4096,36.52,2944.31,1204.75,107.4,2141.82,689.74,0,90,85828,0,
2026-03-25T03:11:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,23.37,413,4096,10.08,3098.09,4525.56,108.93,2904.12,4699.65,0,107,61115,0,
2026-03-25T03:11:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,38.13,1124,4096,27.44,1772.54,186.09,148.22,7509.72,2172.33,0,110,61399,0,
2026-03-25T03:11:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,39.13,791,4096,19.31,720.1,39.56,186.37,8004.39,3321.74,0,89,56329,0,
2026-03-25T03:12:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,33.4,1133,4096,27.66,2244.4,876.53,74.32,470.86,233.13,0,98,50468,0,
2026-03-25T03:12:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,36.89,474,4096,11.57,3634.33,559.91,40.83,7950.4,5393.81,0,106,82611,0,
2026-03-25T03:12:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,26.92,523,4096,12.77,3011.39,2494.47,71.55,7674.26,7142.3,0,91,8836,0,
2026-03-25T03:12:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,39.01,1202,4096,29.35,465.21,1083.7,175.9,1505.09,7117.79,0,100,71236,0,
2026-03-25T03:13:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,36.07,940,4096,22.95,3160.09,1155.59,58.72,9252.7,7707.96,0,101,44579,0,
2026-03-25T03:13:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,20.74,1069,4096,26.1,2204.24,1187.33,60.1,7365.61,9341.62,0,106,85361,0,
2026-03-25T03:13:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,17.06,1479,4096,36.11,2218.24,1527.16,65.88,9012.3,8971.26,0,113,9885,0,
2026-03-25T03:13:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,5.31,689,4096,16.82,4870.01,532.1,169.64,2690.34,1579.14,0,86,44584,0,
2026-03-25T03:14:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,33.98,968,4096,23.63,2584.78,815.32,129.19,9173.19,3867.16,0,92,42250,0,
2026-03-25T03:14:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,26.77,786,4096,19.19,2934.17,3600.84,178.54,3199.34,1373.01,0,102,31532,0,
2026-03-25T03:14:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,13.33,1078,4096,26.32,4421.72,840.43,91.17,2780.71,745.27,0,107,36176,0,
2026-03-25T03:14:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,21.48,788,4096,19.24,901.76,2816.97,120.87,7419.14,8539.19,0,90,14146,0,
2026-03-25T03:15:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,13.92,1295,4096,31.62,3472.89,4278.76,113.26,8551.42,4776.25,0,92,16321,0,
2026-03-25T03:15:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,37.33,944,4096,23.05,3313.91,1827.63,43.06,8109.94,7147.34,0,118,11088,0,
2026-03-25T03:15:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,8.12,581,4096,14.18,495.56,2635.13,134.71,1450.83,7557.69,0,107,31579,0,
2026-03-25T03:15:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,7.74,629,4096,15.36,1586.45,1726.28,75.63,6258.96,8340.49,0,117,6379,0,
2026-03-25T03:16:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,38.5,741,4096,18.09,3354.49,426.53,28.83,9361.94,9642.0,0,104,49936,0,
2026-03-25T03:16:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,27.82,471,4096,11.5,1653.72,4817.96,155.37,9512.71,4433.11,0,106,37660,0,
2026-03-25T03:16:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,38.73,1194,4096,29.15,3723.57,2821.66,79.42,6964.64,301.6,0,103,26057,0,
2026-03-25T03:16:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,9.18,732,4096,17.87,1125.62,3091.36,153.66,9393.88,4346.5,0,94,82283,0,
2026-03-25T03:17:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,32.8,1387,4096,33.86,3328.69,792.81,128.03,9805.25,2917.11,0,114,11048,0,
2026-03-25T03:17:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,8.86,463,4096,11.3,3311.18,2754.79,178.44,6183.19,2844.09,0,102,49633,0,
2026-03-25T03:17:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,29.4,746,4096,18.21,185.13,4803.77,39.18,6183.73,5593.14,0,91,38980,0,
2026-03-25T03:17:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,13.12,1050,4096,25.63,2137.62,4841.07,162.77,8265.84,649.96,0,104,64623,0,
2026-03-25T03:18:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,21.69,1214,4096,29.64,668.41,131.84,20.36,6695.18,7389.25,0,87,75639,0,
2026-03-25T03:18:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,19.01,865,4096,21.12,1629.11,195.42,82.63,737.34,5461.75,0,106,8415,0,
2026-03-25T03:18:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,35.59,1136,4096,27.73,1940.62,455.88,162.53,5407.45,676.36,0,95,61046,0,
2026-03-25T03:18:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,23.51,1211,4096,29.57,2874.43,4340.98,54.34,1710.74,7827.51,0,109,46044,0,
2026-03-25T03:19:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,13.22,1381,4096,33.72,3103.83,2020.01,10.46,5416.4,9628.55,0,112,86204,0,
2026-03-25T03:19:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,6.59,1243,4096,30.35,3751.61,47.13,89.6,7783.05,8095.66,0,101,48013,0,
2026-03-25T03:19:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,15.89,1182,4096,28.86,3896.5,1734.32,157.92,2841.14,1463.66,0,112,50916,0,
2026-03-25T03:19:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,9.28,764,4096,18.65,1002.48,32.29,65.33,9753.93,434.86,0,120,23323,0,
2026-03-25T03:20:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,9.22,923,4096,22.53,4389.6,4007.84,170.89,1710.94,1214.04,0,86,60733,0,
2026-03-25T03:20:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,9.62,1176,4096,28.71,4808.33,4675.42,154.01,5052.17,6512.28,0,115,49606,0,
2026-03-25T03:20:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,25.54,1181,4096,28.83,2577.42,1492.7,118.01,7417.06,8582.98,0,103,37570,0,
2026-03-25T03:20:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,28.71,1027,4096,25.07,639.12,4101.47,10.0,73.51,1409.72,0,101,8369,0,
2026-03-25T03:21:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,39.05,612,4096,14.94,231.13,2716.75,80.2,3746.21,4743.28,0,96,86313,0,
2026-03-25T03:21:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,36.47,1357,4096,33.13,3766.67,3194.5,54.0,8392.02,3780.07,0,85,12118,0,
2026-03-25T03:21:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,34.94,968,4096,23.63,3860.87,3320.78,12.53,8635.31,9508.75,0,105,18237,0,
2026-03-25T03:21:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,19.39,551,4096,13.45,3045.36,644.63,97.18,7877.95,816.64,0,97,58032,0,
2026-03-25T03:22:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,14.83,507,4096,12.38,3947.49,952.32,164.6,502.38,3415.67,0,93,30050,0,
2026-03-25T03:22:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,39.14,1144,4096,27.93,224.34,4764.19,78.93,4240.23,1051.05,0,120,20764,0,
2026-03-25T03:22:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,30.59,689,4096,16.82,4821.86,201.93,191.98,6033.26,3900.26,0,86,73617,0,
2026-03-25T03:22:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,10.09,420,4096,10.25,2463.34,2640.48,44.85,4961.66,462.49,0,103,37361,0,
2026-03-25T03:23:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,33.13,605,4096,14.77,1586.12,1229.98,67.5,4259.73,2386.51,0,82,55019,0,
2026-03-25T03:23:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,21.24,1454,4096,35.5,2798.14,232.9,81.97,8409.06,8296.79,0,118,52918,0,
2026-03-25T03:23:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,13.91,939,4096,22.92,3879.04,1521.44,111.39,6303.79,1202.1,0,110,51656,0,
2026-03-25T03:23:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,39.79,1374,4096,33.54,3636.6,2937.55,77.84,7052.65,9135.72,0,81,32515,0,
2026-03-25T03:24:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,38.68,905,4096,22.09,3327.01,1701.24,61.05,7065.55,7000.54,0,81,48572,0,
2026-03-25T03:24:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,16.76,1485,4096,36.25,4911.11,2856.56,25.74,6621.68,4665.32,0,99,19437,0,
2026-03-25T03:24:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,11.18,1028,4096,25.1,1251.75,3416.63,62.17,5545.2,2771.37,0,96,30472,0,
2026-03-25T03:24:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,31.19,1389,4096,33.91,4672.93,4905.93,55.6,9033.04,4657.99,0,113,11342,0,
2026-03-25T03:25:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,35.83,1328,4096,32.42,110.14,555.44,176.57,5818.26,6774.3,0,120,39355,0,
2026-03-25T03:25:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,9.03,1041,4096,25.42,1625.71,2351.97,191.43,8000.47,1998.2,0,118,24991,0,
2026-03-25T03:25:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,30.2,1212,4096,29.59,3251.55,1995.5,53.05,657.03,3926.62,0,99,34559,0,
2026-03-25T03:25:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,37.0,1070,4096,26.12,4356.12,4158.61,188.7,6686.35,6167.15,0,81,3856,0,
2026-03-25T03:26:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,33.06,791,4096,19.31,1931.46,4034.63,169.63,1877.04,4102.81,0,89,20731,0,
2026-03-25T03:26:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,19.12,634,4096,15.48,4994.58,4673.89,67.2,6821.22,3133.16,0,108,49043,0,
2026-03-25T03:26:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,16.77,1169,4096,28.54,2668.44,1982.5,43.14,1782.1,1881.69,0,109,25531,0,
2026-03-25T03:26:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,28.85,1224,4096,29.88,2319.8,1621.77,115.76,9713.62,9912.08,0,120,68772,0,
2026-03-25T03:27:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,17.92,1323,4096,32.3,48.48,367.97,17.46,6392.45,8039.12,0,80,6228,0,
2026-03-25T03:27:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,15.82,1295,4096,31.62,1374.79,1584.87,25.55,2924.57,8919.48,0,103,39555,0,
2026-03-25T03:27:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,35.24,486,4096,11.87,1740.67,3241.36,163.51,7216.83,9088.66,0,90,71971,0,
2026-03-25T03:27:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,33.99,530,4096,12.94,4856.86,127.5,64.82,3790.09,4466.81,0,93,47117,0,
2026-03-25T03:28:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,36.6,809,4096,19.75,1475.18,3765.62,59.93,5774.58,718.86,0,120,70968,0,
2026-03-25T03:28:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,37.82,929,4096,22.68,4579.79,2025.97,46.19,3210.94,277.36,0,88,78757,0,
2026-03-25T03:28:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,11.69,1102,4096,26.9,1462.53,3123.12,117.65,5101.85,9874.44,0,108,74604,0,
2026-03-25T03:28:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,37.69,1382,4096,33.74,1409.19,4976.6,178.55,5213.06,281.17,0,109,29813,0,
2026-03-25T03:29:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,22.34,1447,4096,35.33,2439.21,1267.87,121.42,308.66,4164.96,0,101,48343,0,
2026-03-25T03:29:00+00:00,ATM-GB-0002,host-atm-gb-0002,Windows-Server-2019,13.41,579,4096,14.14,233.44,4590.95,157.05,1351.74,9831.15,0,95,43369,0,
2026-03-25T03:29:00+00:00,ATM-GB-0003,host-atm-gb-0003,Windows-Server-2019,39.03,1328,4096,32.42,791.81,2136.92,84.99,4377.94,1312.64,0,114,23515,0,
2026-03-25T03:29:00+00:00,ATM-GB-0004,host-atm-gb-0004,Windows-Server-2019,6.04,430,4096,10.5,2911.74,4640.61,95.84,3426.12,1726.16,0,106,47308,0,
2026-03-25T03:30:00+00:00,ATM-GB-0001,host-atm-gb-0001,Windows-Server-2019,31.42,787,4096,19.21,3916.76,3350.05,134.08,5418.6,511.18,0,103,85661,0,
